t,x,tf,ts
0.3242,0.885,1.000063,1.0000881
0.94264376,0.196,3.050271,3.4541965
0.2728375,0.525,1.0000324,1.0001794
0.038125,0.366,0.999961,1.0001373
0.28775936,0.874,1.0000594,1.0001081
0.82706565,0.322,2.3261104,2.8363361
0.9546781,0.069,3.3596044,3.7802076
0.7996156,0.456,1.6798425,2.1453328
0.9063594,0.468,1.9614211,2.4318552
0.5858375,0.255,1.8265702,2.4400918
0.850375,0.393,2.0988736,2.5970178
0.56696874,0.144,2.2922692,3.0391197
0.16135626,0.525,0.99998224,1.0002403
0.70154375,0.533,1.1143726,1.3007907
0.3859,0.027,2.0056872,3.64111
0.7881625,0.601,1.1478488,1.3647983
0.95463437,0.101,3.3044329,3.6989365
0.67864686,0.029,2.95754,3.813768
0.69885,0.62,0.9998617,0.99570334
0.8278375,0.214,2.7543087,3.2431784
0.3115125,0.229,1.000157,0.9951085
0.8064375,0.605,1.1821616,1.4295774
0.7783313,0.243,2.5159101,3.0447998
0.72945,0.81,1.0000486,0.99961793
0.8442938,0.837,0.9999734,0.9996238
0.43056563,0.322,1.0076522,1.0137905
0.44028437,0.57,1.00008,0.99975765
0.5931406,0.698,1.0000618,0.99959064
0.9134719,0.96,1.000097,0.9998933
0.0776,0.282,0.99996185,1.0001261
0.36468437,0.809,1.0000604,1.0000758
0.6772781,0.386,1.560939,2.04151
0.62450624,0.17,2.370172,3.0329475
0.6832844,0.623,0.9998566,0.9973757
0.8700594,0.978,1.0000746,0.9999831
0.28865,0.824,1.0000561,1.000114
0.51131874,0.874,1.0000658,1.0000404
0.82409376,0.417,1.917858,2.4123518
0.15266563,0.808,1.0000299,1.0002148
0.9026656,0.367,2.3551779,2.836112
0.83009374,0.486,1.6571964,2.1076317
0.85920626,0.505,1.6734732,2.1183624
0.69091874,0.742,1.0000008,0.9993136
0.29263437,0.356,1.0000987,0.9999238
0.7125969,0.995,1.000064,1.0000668
0.310625,0.423,1.0000787,1.0000066
0.128675,0.074,1.0000004,0.99992275
0.94500625,0.969,1.0001264,0.9999558
0.5159781,0.649,1.0000755,0.99973035
0.5444469,0.872,1.0000653,1.000036
0.15293124,0.475,0.9999702,1.0002347
0.18866563,0.793,1.0000376,1.0001918
0.33358124,0.29,1.0000176,0.9975816
0.9114219,0.905,1.0000744,0.9998915
0.04503125,0.507,0.9999591,1.0001984
0.29689687,0.103,1.2176572,2.000183
0.38054687,0.723,1.0000571,1.000074
0.25884375,0.825,1.0000532,1.000133
0.76969373,0.433,1.6766204,2.1520615
0.30033436,0.337,1.0001135,0.99968493
0.38152188,0.56,1.0000702,0.99998367
0.24050313,0.942,1.0000583,1.0001308
0.44501564,0.01,2.285111,3.8848796
0.665575,0.315,1.8361517,2.3922853
0.27569374,0.348,1.0000825,1.0000572
0.9199344,0.417,2.2042913,2.6808777
0.4871531,0.031,2.41501,3.6923895
0.7702031,0.017,3.1479945,3.90878
0.41097814,0.641,1.0000638,1.0000184
0.16460624,0.783,1.00003,1.0002114
0.2195625,0.046,1.0006356,0.99859667
0.122625,0.999,1.0000426,1.0002002
0.14419687,0.401,0.99995875,1.0002183
0.8810844,0.658,1.2218941,1.4895586
0.16218124,0.6,0.99999726,1.0002402
0.65855,0.198,2.354815,2.974246
0.42648438,0.134,1.7637843,2.655723
0.57472813,0.324,1.4572709,1.9470061
0.5754375,0.179,2.1595035,2.858088
0.7500687,0.185,2.6715136,3.2173266
0.5716719,0.863,1.0000647,1.0000278
0.3502625,0.406,1.0000906,0.999477
0.059953123,0.74,0.9999863,1.0002496
0.29983124,0.501,1.0000471,1.0001353
0.36295313,0.866,1.0000638,1.0000725
0.4684781,0.265,1.3005418,1.7544016
0.5672531,0.022,2.686079,3.812405
0.6294625,0.21,2.2036872,2.839179
0.187425,0.606,1.0000086,1.00023
0.41878125,0.976,1.0000707,1.0000571
0.3295375,0.194,1.0381266,1.1419562
0.7631094,0.927,1.0000647,0.9999877
0.15605313,0.076,0.9999906,0.9999304
0.6501375,0.689,0.9999616,0.9991089
0.6976719,0.6,1.0014609,0.99879193
0.94345,0.803,1.0355977,1.0868235
0.15165937,0.024,0.99999297,0.99975216
0.32310626,0.131,1.2462293,1.9214712
0.14562188,0.641,0.9999995,1.000242
0.24798438,0.959,1.0000601,1.0001246
0.781125,0.072,3.087699,3.6735907
0.10420313,0.631,0.9999813,1.0002445
0.70194685,0.317,1.9540249,2.5071135
0.123803124,0.215,0.9999653,1.0001224
0.3932125,0.592,1.0000669,1.0000007
0.43870312,0.267,1.1734855,1.4984356
0.09843125,0.402,0.9999552,1.0001951
0.101946875,0.468,0.9999577,1.0002153
0.44049686,0.057,2.1662912,3.3982859
0.6613,0.259,2.0830464,2.6768432
0.8645875,0.852,0.9999933,0.9997232
0.7035094,0.852,1.000067,0.999897
0.45657188,0.363,1.0012435,0.99321866
0.07387187,0.552,0.9999622,1.0002235
0.41246563,0.593,1.000072,0.99995077
0.78648436,0.823,1.0000095,0.9994824
0.19920625,0.794,1.0000397,1.0001836
0.0088875,0.999,1.0000099,1.0002527
0.1415,0.416,0.99995947,1.0002205
0.67422813,0.163,2.5520916,3.1706977
0.72785,0.632,1.0009825,0.99823296
0.9471875,0.307,2.6946592,3.1387415
0.5780187,0.675,1.0000582,0.99952126
0.19311562,0.009,1.0000443,0.9994979
0.4784375,0.257,1.3782647,1.8903484
0.9558687,0.495,1.9999877,2.4579053
0.9101094,0.609,1.449074,1.8199558
0.45750937,0.032,2.3025146,3.6593432
0.103965625,0.091,1.0000019,0.9999484
0.3502,0.594,1.0000551,1.0000823
0.6783937,0.194,2.434064,3.0386367
0.65192187,0.856,1.0000664,0.99997926
0.050621875,0.177,0.99998176,1.0000306
0.36329064,0.342,0.99995923,0.99813664
0.78971875,0.569,1.2428703,1.5396748
0.408125,0.584,1.0000726,0.99994564
0.88640314,0.922,1.000076,0.999787
0.7696125,0.78,0.9999341,0.9993254
0.35648125,0.523,1.0000699,1.0000027
0.76826876,0.246,2.4755712,3.0114279
0.30073437,0.025,1.5537186,3.519394
0.17855,0.331,0.9999671,1.0002187
0.70526564,0.466,1.3380817,1.712484
0.9006406,0.917,1.0000781,0.999807
0.010953125,0.654,0.9999652,1.0002233
0.57298124,0.789,1.0000678,0.99996805
0.2217625,0.896,1.0000532,1.0001482
0.542475,0.837,1.0000647,1.0000261
0.48691875,0.808,1.0000637,1.0000353
0.7583031,0.59,1.1051114,1.2743492
0.6601375,0.769,1.0000616,0.9996846
0.5140844,0.122,2.1976662,3.0468621
0.8379812,0.941,1.0000702,0.9999188
0.2772125,0.071,1.2015684,2.2360444
0.6831156,0.692,0.9998698,0.9990076
0.54417187,0.83,1.0000648,1.0000222
0.245375,0.096,1.0009708,1.0028604
0.49729687,0.512,0.999895,0.9985858
0.39270937,0.973,1.00007,1.0000634
0.2835125,0.143,1.0185714,1.0950992
0.5427344,0.652,1.000068,0.9995934
0.12141875,0.627,0.99998677,1.000245
0.91560936,0.203,2.9787574,3.4030862
0.6769813,0.644,0.99978316,0.99869454
0.5471187,0.802,1.0000654,1.0000043
0.8476344,0.448,1.8636585,2.3435206
0.9092594,0.122,3.192309,3.613976
0.010959375,0.496,0.999961,1.0001737
0.82115936,0.032,3.219563,3.8530297
0.03460625,0.796,0.9999871,1.0002519
0.8051937,0.26,2.5199275,3.034092
0.5488875,0.189,2.01047,2.7152734
0.73613125,0.859,1.0000648,0.9998448
0.75306565,0.964,1.000063,1.0000443
0.117525,0.147,0.9999813,1.0000467
0.1192,0.51,0.9999652,1.0002311
0.21910626,0.431,0.9999993,1.0002322
0.44690314,0.357,1.0007044,0.99189913
0.30044687,0.755,1.0000521,1.0001184
0.8635156,0.972,1.0000736,0.9999751
0.7265625,0.264,2.2744656,2.8354645
0.7471156,0.467,1.4678774,1.8893117
0.8690719,0.839,0.99997795,0.99978685
0.44255,0.819,1.0000634,1.0000498
0.59604377,0.375,1.3203132,1.7194022
0.7157094,0.911,1.0000643,1.000003
0.1871125,0.034,1.0000174,0.9997076
0.36416563,0.457,1.0000895,0.99971735
0.07735938,0.063,1.0000148,0.9998735
0.8866625,0.223,2.854671,3.3051076
0.4648875,0.088,2.1509037,3.1780753
0.78225315,0.325,2.179667,2.7085934
0.5610688,0.338,1.3453054,1.7766982
0.7773719,0.916,1.0000662,0.9999441
0.78450626,0.463,1.6035388,2.0558434
0.78505,0.056,3.1257257,3.7388225
0.5846094,0.057,2.6680942,3.5805092
0.8096312,0.501,1.5359347,1.961114
0.12567188,0.81,1.0000212,1.000231
0.7450187,0.757,0.9999194,0.99923956
0.54679376,0.562,0.9998772,0.998664
0.25655937,0.118,1.0016296,1.0087749
0.76320314,0.964,1.0000628,1.0000412
0.81312186,0.832,0.99999344,0.99950206
0.6830969,0.079,2.8659906,3.559836
0.22545938,0.387,1.0000045,1.0002288
0.90398437,0.172,3.0505419,3.4750805
0.15967187,0.459,0.9999702,1.0002342
0.09286875,0.921,1.0000259,1.0002316
0.14223126,0.404,0.9999585,1.000218
0.40280938,0.408,0.99995124,0.99851155
0.1930625,0.478,0.99998856,1.0002378
0.47390312,0.036,2.3563833,3.6359463
0.25194687,0.851,1.0000541,1.0001333
0.55575,0.326,1.3764598,1.8311244
0.58353126,0.483,1.0028175,1.0000546
0.22960937,0.838,1.0000501,1.0001519
0.77475935,0.253,2.4647274,2.997085
0.899525,0.557,1.5999866,2.016892
0.84445935,0.083,3.1752367,3.6793513
0.24531563,0.529,1.0000203,1.0002062
0.55744064,0.479,0.9999906,0.9932549
0.077471875,0.013,1.000023,0.99969673
0.1521875,0.568,0.999987,1.0002421
0.5008094,0.36,1.0638853,1.1891572
0.24939063,0.802,1.0000498,1.0001436
0.39838126,0.396,0.9999362,0.9983988
0.9022844,0.07,3.287787,3.7534595
0.81386876,0.219,2.7023168,3.2023191
0.02965625,0.627,0.9999645,1.0002238
0.2565125,0.294,1.000091,1.0000771
0.76391876,0.986,1.0000626,1.0000614
0.5082125,0.219,1.6924102,2.3502455
0.05183125,0.748,0.99998474,1.0002497
0.7898812,0.851,1.0000448,0.9996307
0.016040625,0.852,0.9999896,1.0002546
0.6767281,0.006,2.9716287,3.9572544
0.38057813,0.065,1.86298,3.1761427
0.2050875,0.25,0.9999981,1.0002055
0.41432813,0.415,0.9999224,0.99841416
0.18646875,0.07,1.0000111,0.9998858
0.84858435,0.135,3.0545826,3.5220861
0.051609375,0.023,1.0000231,0.99969554
0.45583126,0.866,1.0000657,1.0000479
0.61793125,0.833,1.0000669,0.99998
0.49680313,0.619,1.0000759,0.99967635
0.3929625,0.149,1.5219748,2.324788
0.3400531,0.504,1.0000678,1.0000298
0.55430627,0.728,1.000072,0.99988234
0.54568124,0.877,1.000065,1.0000367
0.7455375,0.386,1.7948513,2.3034296
0.8584812,0.572,1.4272414,1.8025581
0.3960156,0.224,1.1776025,1.5421873
0.143725,0.383,0.9999572,1.0002139
0.812325,0.326,2.2663155,2.7831883
0.76337814,0.817,1.000027,0.9995172
0.8731812,0.679,1.148924,1.3580165
0.62171876,0.826,1.0000672,0.99996626
0.2639906,0.317,1.0000862,1.0000727
0.5277406,0.269,1.526225,2.0850987
0.39250624,0.684,1.0000577,1.0000609
0.08946875,0.938,1.0000274,1.0002307
0.5784719,0.376,1.2554839,1.6115873
0.6799656,0.062,2.9011102,3.6385803
0.048928127,0.889,1.0000074,1.0002518
0.0943,0.82,1.000012,1.0002438
0.46006563,0.095,2.101128,3.109074
0.019271875,0.259,0.99997234,1.000068
0.098475,0.579,0.9999709,1.0002372
0.7008125,0.429,1.4644591,1.9001892
0.76979375,0.86,1.0000596,0.9997492
0.001071875,0.51,0.9999622,1.0001725
0.19431563,0.958,1.000053,1.000159
0.8973563,0.753,1.0438021,1.1108562
0.5981031,0.622,0.99990535,0.9988531
0.1120125,0.5,0.99996245,1.0002271
0.744575,0.312,2.1180162,2.662671
0.9404344,0.353,2.5087414,2.9700627
0.9274156,0.936,1.000106,0.99990773
0.3173125,0.873,1.0000615,1.0000916
0.95175314,0.961,1.0001388,0.9999931
0.60919064,0.946,1.0000665,1.0000474
0.26872814,0.813,1.0000534,1.000128
0.24927187,0.54,1.0000229,1.0002017
0.0542125,0.745,0.999985,1.0002496
0.6073313,0.773,1.0000705,0.99987817
0.43855625,0.54,1.0000784,0.99959004
0.67149377,0.452,1.2817835,1.6305997
0.12469687,0.969,1.0000407,1.0002044
0.42885,0.373,0.99992275,0.9958453
0.46594688,0.697,1.0000663,0.9999906
0.15353437,0.887,1.0000395,1.0001993
0.40526563,0.376,0.99987555,0.9977521
0.87371874,0.506,1.71384,2.1622453
0.27470312,0.369,1.0000685,1.0001072
0.8605406,0.589,1.3761666,1.7305479
0.64098126,0.198,2.297937,2.93117
0.23205625,0.927,1.0000565,1.0001376
0.2444,0.558,1.0000225,1.0002025
0.28520626,0.817,1.0000556,1.000117
0.3108844,0.658,1.0000466,1.0001283
0.33919063,0.759,1.0000557,1.0000943
0.42924374,0.152,1.6840032,2.5053396
0.001865625,0.751,0.9999727,1.0002402
0.401225,0.011,2.0997572,3.8574667
0.7328344,0.541,1.1729428,1.4218224
0.19868125,0.631,1.0000167,1.0002198
0.8882812,0.659,1.2369269,1.5134895
0.09969062,0.57,0.99996924,1.0002362
0.5181,0.113,2.2528381,3.117292
0.45164686,0.517,1.0000491,0.9992299
0.69706565,0.686,0.9998125,0.99899495
0.40109062,0.449,1.0000509,0.9991386
0.6957656,0.841,1.0000669,0.9998795
0.5104687,0.852,1.0000648,1.000038
0.24887188,0.776,1.0000477,1.0001496
0.8656844,0.563,1.4793019,1.8711115
0.6567094,0.399,1.4351994,1.874899
0.18139063,0.023,0.99999535,0.9996718
0.21919687,0.82,1.0000467,1.000163
0.8424531,0.339,2.2998595,2.8041344
0.22774687,0.932,1.0000565,1.0001397
0.54684377,0.05,2.572527,3.5907512
0.024896875,0.899,1.0000005,1.000255
0.04453125,0.429,0.9999584,1.0001702
0.36392814,0.789,1.0000591,1.000079
0.60105,0.931,1.0000663,1.0000446
0.55808127,0.067,2.5608392,3.4874835
0.68336564,0.752,1.0000298,0.99944055
0.79675627,0.895,1.000065,0.9998337
0.020878125,0.58,0.99996173,1.000208
0.27144375,0.881,1.0000585,1.000117
0.474375,0.752,1.0000639,1.0000223
0.053446874,0.274,0.99996567,1.0001016
0.42840937,0.445,0.9999547,0.9986267
0.1896,0.974,1.0000535,1.00016
0.83195627,0.243,2.6560688,3.1491961
0.69154686,0.552,1.047036,1.1292679
0.91590315,0.79,1.0174385,1.0411489
0.54469687,0.516,0.9997692,0.99808514
0.22526875,0.68,1.0000323,1.0001905
0.6993312,0.914,1.0000638,1.0000169
0.48810312,0.448,0.9998212,0.9973701
0.47703436,0.127,2.0252385,2.9061017
0.31120938,0.932,1.0000643,1.0000917
0.215175,0.479,1.0000008,1.0002315
0.5516,0.308,1.4399551,1.9348803
0.80792814,0.478,1.6189666,2.0675068
0.24520625,0.886,1.0000557,1.000134
0.35342187,0.402,1.0000855,0.9993788
0.88196874,0.643,1.266538,1.5622183
0.30644375,0.011,1.6125374,3.7864766
0.43263125,0.337,1.0016669,0.9942268
0.44875312,0.772,1.0000618,1.0000432
0.76752186,0.197,2.6701589,3.2019873
0.6854594,0.184,2.4977984,3.0989804
0.24409375,0.421,1.0000188,1.0002141
0.39935938,0.784,1.0000608,1.000064
0.95469064,0.967,1.0001415,0.9999975
0.028409375,0.78,0.9999825,1.00025
0.6393625,0.635,0.99980545,0.99879086
0.3189625,0.796,1.0000567,1.0001001
0.2140375,0.994,1.0000579,1.0001423
0.27758124,0.205,1.0002455,0.99744856
0.935325,0.329,2.5861707,3.0437202
0.54675937,0.846,1.000065,1.0000284
0.7127594,0.327,1.9454333,2.4916072
0.016128125,0.853,0.99998987,1.0002549
0.8082344,0.293,2.392929,2.9100962
0.21209376,0.334,0.9999943,1.0002292
0.0606875,0.16,0.9999846,1.0000201
0.26994687,0.114,1.0227631,1.1543496
0.08189687,0.032,1.0000226,0.99978447
0.09294687,0.431,0.9999552,1.000201
0.5775,0.157,2.270142,2.9901152
0.9156125,0.874,1.0000443,0.99999535
0.1590875,0.143,0.99997735,1.000074
0.92581564,0.966,1.0001063,0.99991405
0.31991875,0.099,1.3810982,2.3920445
0.7279,0.748,0.9999335,0.99921095
0.31311563,0.207,1.0024146,1.001919
0.59340626,0.598,0.9998301,0.99869096
0.8922469,0.9,1.0000607,0.9997817
0.0216,0.137,0.9999939,0.9999763
0.7617594,0.957,1.0000628,1.0000342
0.4830375,0.794,1.0000635,1.0000336
0.5371594,0.461,0.9999776,0.9932612
0.18486875,0.581,1.0000025,1.0002341
0.0443125,0.299,0.9999645,1.0001081
0.49450624,0.156,1.9557339,2.75003
0.92810625,0.916,1.0000983,0.9999826
0.33354062,0.658,1.0000502,1.0001093
0.17395625,1.0,1.000052,1.0001668
0.30498436,0.336,1.0001135,0.9995841
0.4709781,0.912,1.0000676,1.0000471
0.86679375,0.004,3.3036494,3.9829144
0.08153438,0.611,0.99997115,1.0002378
0.54300624,0.36,1.1942577,1.5023218
0.20486562,0.029,1.0002203,0.9994173
0.9565312,0.178,3.125309,3.5146341
0.5486938,0.794,1.000066,0.9999968
0.63913435,0.217,2.203988,2.8294907
0.71900624,0.651,0.99984014,0.99707305
0.65633124,0.535,1.0183493,1.0473588
0.33752814,0.78,1.0000569,1.000092
0.34508124,0.156,1.2450845,1.8264436
0.28599063,0.746,1.0000497,1.000129
0.0641125,0.992,1.0000268,1.0002347
0.9250187,0.4,2.2858891,2.7606592
0.29341874,0.431,1.0000606,1.0001056
0.041709375,0.769,0.9999852,1.0002507
0.6929125,0.285,2.070077,2.6407251
0.6539594,0.08,2.792132,3.5243702
0.34952188,0.757,1.0000566,1.0000888
0.7120344,0.101,2.8707814,3.494049
0.21061562,0.815,1.0000448,1.0001706
0.65340936,0.127,2.6341405,3.2985778
0.27234375,0.658,1.0000398,1.0001588
0.61595,0.192,2.2414541,2.8974652
0.76028436,0.766,0.99991214,0.9992819
0.91142815,0.551,1.6569237,2.0832772
0.6402719,0.107,2.6700778,3.3740149
0.22987187,0.86,1.0000517,1.0001477
0.53512186,0.855,1.0000652,1.0000336
0.43616876,0.234,1.3046345,1.7942252
0.5333781,0.101,2.3586254,3.2289495
0.12100313,0.563,0.9999745,1.0002402
0.18781562,0.238,0.99997795,1.0001906
0.2927625,0.45,1.0000544,1.0001243
0.4667625,0.181,1.7066753,2.4438467
0.32357812,0.878,1.0000625,1.0000885
0.78173435,0.327,2.169394,2.6982384
0.8295969,0.728,1.0019343,1.002613
0.6603562,0.671,0.9998671,0.9989388
0.17514688,0.701,1.0000207,1.0002208
0.628675,0.527,1.0029978,1.0015435
0.9363812,0.635,1.4361633,1.7966818
0.654925,0.343,1.66986,2.1943078
0.43073437,0.696,1.0000622,1.0000306
0.013565625,0.779,0.9999778,1.0002472
0.95710313,0.188,3.0985951,3.4904017
0.28765938,0.553,1.0000383,1.0001608
0.670575,0.664,0.9998101,0.9989017
0.7835375,0.517,1.3971393,1.779274
0.51486874,0.752,1.0000668,0.9999876
0.72766876,0.036,3.0500755,3.7982974
0.37035626,0.107,1.6198477,2.649763
0.7917156,0.401,1.8821815,2.384852
0.598,0.256,1.8681825,2.4803205
0.10995313,0.163,0.99997854,1.0000601
0.6745281,0.448,1.3057753,1.6695987
0.0871,0.241,0.99996555,1.0001092
0.787425,0.616,1.1084694,1.2797672
0.28904375,0.706,1.0000471,1.0001354
0.334525,0.939,1.000066,1.0000818
0.6502375,0.523,1.02699,1.0730028
0.74749064,0.784,0.9999887,0.9993633
0.2612875,0.563,1.0000291,1.0001873
0.00925625,0.769,0.99997616,1.0002446
0.49323437,0.69,1.0000707,0.9999355
0.37120938,0.212,1.1243783,1.4139591
0.53147185,0.612,1.0000482,0.99935305
0.8096344,0.502,1.5321791,1.9562174
0.7150437,0.264,2.2381978,2.8053107
0.9589781,0.319,2.6788225,3.1207123
0.6291375,0.091,2.6932936,3.4389386
0.79455,0.957,1.0000644,1.0000128
0.012534375,0.865,0.9999906,1.000255
0.7648375,0.448,1.5998229,2.0578933
0.20116563,0.385,0.9999839,1.000234
0.9288625,0.5,1.9021169,2.3601866
0.29206562,0.106,1.1708446,1.8357563
0.43460312,0.969,1.0000705,1.0000538
0.61669064,0.717,1.0000587,0.999581
0.038065623,0.061,1.0000167,0.99983394
0.08689375,0.08,1.0000086,0.9999169
0.5823625,0.803,1.0000675,0.99997604
0.72138435,0.209,2.4970098,3.0650387
0.202425,0.493,0.9999957,1.0002351
0.5373625,0.679,1.000074,0.9997703
0.74464685,0.639,1.0038869,1.0062747
0.9217531,0.198,3.0058722,3.4244595
0.17284375,0.158,0.99997747,1.0001055
0.33391875,0.038,1.7132026,3.3919468
0.35333437,0.076,1.6756881,2.9401426
0.546425,0.958,1.0000695,1.0000461
0.7913625,0.841,1.0000328,0.99956846
0.81969374,0.157,2.931798,3.420343
0.7400156,0.118,2.8826375,3.4588575
0.40945,0.501,1.0000812,0.9995707
0.3013656,0.753,1.0000522,1.0001178
0.8359594,0.144,3.0046153,3.4809675
0.1269875,0.454,0.9999603,1.000223
0.3182375,0.347,1.0001051,0.9994229
0.159725,0.586,0.99999356,1.0002412
0.18773438,0.721,1.0000277,1.000208
0.10573438,0.844,1.0000201,1.0002362
0.8969656,0.288,2.6457028,3.1117291
0.1320625,0.962,1.0000412,1.0002007
0.384625,0.534,1.0000774,0.99991417
0.27241564,0.578,1.0000337,1.0001742
0.9325563,0.787,1.0439662,1.1093673
0.93450624,0.046,3.3642874,3.8382325
0.80395937,0.198,2.7561998,3.259789
0.5090219,0.296,1.3266282,1.7736517
0.41706562,0.02,2.1585941,3.7559948
0.912425,0.493,1.8808366,2.3416963
0.7416594,0.465,1.4580044,1.8773783
0.10824688,0.05,1.0000137,0.9998573
0.9302625,0.801,1.02095,1.0496309
0.35819688,0.389,1.0000656,0.99911916
0.8795781,0.974,1.0000776,0.99996114
0.016315624,0.64,0.9999647,1.0002221
0.49871564,0.347,1.095543,1.2782829
0.953575,0.702,1.2781885,1.5682468
0.25875938,0.094,1.0137501,1.129767
0.16555312,0.08,0.9999883,0.9999404
0.09251875,0.734,0.9999962,1.0002493
0.04555,0.074,1.0000128,0.99987674
0.6982125,0.857,1.0000669,0.9999205
0.565925,0.844,1.0000651,1.0000212
0.40980312,0.561,1.0000778,0.9998809
0.0067875,0.602,0.99996245,1.0002074
0.8466656,0.89,1.0000542,0.9996942
0.13413125,0.01,1.0000018,0.9997134
0.050665624,0.404,0.9999579,1.0001645
0.6803625,0.868,1.000066,0.9999689
0.9341844,0.548,1.7347386,2.169242
0.124575,0.275,0.99995816,1.0001618
0.7017969,0.313,1.9717683,2.5270586
0.8425969,0.619,1.2346922,1.5169934
0.3612375,0.089,1.6587033,2.8155217
0.1860125,0.838,1.0000415,1.0001843
0.8292594,0.472,1.7097056,2.1713686
0.19482188,0.289,0.9999794,1.0002159
0.47743437,0.552,1.0000525,0.99930286
0.6812969,0.96,1.0000643,1.0000529
0.37439376,0.82,1.0000616,1.0000714
0.82098436,0.282,2.4736743,2.982242
0.7349,0.914,1.0000647,0.9999913
0.9307188,0.88,1.0000441,0.99998355
0.14843437,0.807,1.0000285,1.0002176
0.1343375,0.587,0.99998355,1.0002434
0.8795094,0.777,1.0019912,1.0034503
0.45117188,0.36,1.0008618,0.9922478
0.6921344,0.582,1.0068821,1.0138667
0.21735312,0.167,1.000091,1.0000876
0.08577187,0.909,1.0000223,1.0002369
0.12016875,0.294,0.99995685,1.0001682
0.33911562,0.662,1.0000513,1.0001044
0.14478438,0.536,0.9999778,1.0002403
0.7240813,0.111,2.8681173,3.4671898
0.354,0.975,1.0000684,1.0000749
0.25046563,0.22,1.0001774,0.9997686
0.84808123,0.013,3.2743855,3.9408731
0.7038,0.124,2.7774796,3.387681
0.5565,0.579,0.9999032,0.99875176
0.38291875,0.611,1.0000618,1.0000398
0.8491312,0.236,2.7239904,3.2037382
0.5296094,0.51,0.999774,0.9982282
0.61963123,0.88,1.000065,1.0000224
0.8041594,0.421,1.8379792,2.3299646
0.47204375,0.758,1.0000633,1.0000262
0.54547185,0.019,2.6252074,3.8280025
0.42887187,0.402,0.9998454,0.99781966
0.42840314,0.137,1.7575268,2.6372461
0.40309063,0.503,1.0000839,0.9996475
0.38755625,0.735,1.0000579,1.0000701
0.5694406,0.44,1.0342296,1.09676
0.69175,0.073,2.901637,3.59614
0.14724688,0.583,0.99998784,1.000243
0.112996876,0.517,0.99996495,1.0002304
0.7535469,0.835,1.0000527,0.9996704
0.005925,0.456,0.99996245,1.0001535
0.7654281,0.987,1.0000625,1.000061
0.5303094,0.4,1.0376416,1.1086482
0.4324875,0.386,0.9998795,0.9967916
0.7030906,0.308,1.9990085,2.556603
0.6543813,0.301,1.8611997,2.4288797
0.5812125,0.957,1.0000682,1.0000473
0.04845625,0.211,0.99997556,1.0000563
0.7823188,0.862,1.0000564,0.9997176
0.01159375,0.923,0.99999964,1.0002563
0.65019375,0.514,1.0430064,1.1195743
0.27256876,0.047,1.2480568,2.7229028
0.7653594,0.834,1.0000453,0.99961734
0.64318126,0.939,1.0000653,1.0000464
0.87698126,0.98,1.0000759,0.9999808
0.6178188,0.028,2.8151245,3.7919416
0.4025531,0.467,1.0000689,0.99933255
0.8116969,0.737,0.9997847,0.9977914
0.75065,0.36,1.9252115,2.4504402
0.72578436,0.802,1.0000446,0.9995824
0.33442187,0.156,1.1916211,1.6935481
0.85214686,0.004,3.2828755,3.9825106
0.24391563,0.674,1.0000361,1.0001775
0.24817188,0.394,1.0000271,1.0002062
0.5389969,0.258,1.6256825,2.2191465
0.8309,0.712,1.0119731,1.0283182
